epoch,step,train/loss_epoch,train/loss_step,train/lr,train/tv_epoch,train/tv_step
0,99,,0.12945669889450073,1.485000302636763e-05,,0.12945669889450073
0,199,,0.1272990107536316,2.985000355693046e-05,,0.1272990107536316
0,299,,0.13041236996650696,4.485000317799859e-05,,0.13041236996650696
0,399,,0.0981481522321701,5.985000098007731e-05,,0.0981481522321701
0,499,,0.1235426664352417,7.485000242013484e-05,,0.1235426664352417
0,599,,0.11255255341529846,8.985000022221357e-05,,0.11255255341529846
0,699,,0.12828676402568817,0.0001048500053002499,,0.12828676402568817
0,799,,0.08860670030117035,0.00011985000310232863,,0.08860670030117035
0,899,,0.1840825080871582,0.00013485000818036497,,0.1840825080871582
0,999,,0.12446039915084839,0.0001498500059824437,,0.12446039915084839
0,1099,,0.13489015400409698,0.00016485000378452241,,0.13489015400409698
0,1199,,0.11408694833517075,0.00017985000158660114,,0.11408694833517075
0,1299,,0.1450691968202591,0.00019484999938867986,,0.1450691968202591
0,1399,,0.1400282233953476,0.00020984999719075859,,0.1400282233953476
0,1499,,0.12130452692508698,0.0002248499949928373,,0.12130452692508698
0,1599,,0.16382145881652832,0.00023985000734683126,,0.16382145881652832
0,1699,,0.1250603199005127,0.00025484999059699476,,0.1250603199005127
0,1799,,0.14559200406074524,0.0002698499883990735,,0.14559200406074524
0,1899,,0.03854728490114212,0.0002848499862011522,,0.03854728490114212
0,1999,,0.15567027032375336,0.0002998500131070614,,0.15567027032375336
0,2099,,0.12489679455757141,0.00029999687103554606,,0.12489679455757141
0,2199,,0.12133225053548813,0.00029998732497915626,,0.12133225053548813
0,2299,,0.1464797705411911,0.00029997137608006597,,0.1464797705411911
0,2399,,0.10367089509963989,0.0002999490243382752,,0.10367089509963989
0,2499,,0.10334219038486481,0.00029992026975378394,,0.10334219038486481
0,2599,,0.11606726795434952,0.0002998851123265922,,0.11606726795434952
0,2699,,0.11916342377662659,0.00029984358116053045,,0.11916342377662659
0,2799,,0.04332885891199112,0.00029979561804793775,,0.04332885891199112
0,2899,,0.13372322916984558,0.00029974128119647503,,0.13372322916984558
0,2999,,0.12362425029277802,0.0002996805415023118,,0.12362425029277802
0,3099,,0.12082378566265106,0.0002996134280692786,,0.12082378566265106
0,3199,,0.10172457993030548,0.0002995399117935449,,0.10172457993030548
0,3299,,0.11435772478580475,0.00029946002177894115,,0.11435772478580475
0,3399,,0.1322726607322693,0.00029937372892163694,,0.1322726607322693
0,3499,,0.11499876528978348,0.0002992810623254627,,0.11499876528978348
0,3599,,0.14071166515350342,0.0002991820510942489,,0.14071166515350342
0,3699,,0.05556905269622803,0.0002990766370203346,,0.05556905269622803
0,3799,,0.09517607092857361,0.00029896487831138074,,0.09517607092857361
0,3899,,0.11976649612188339,0.0002988467749673873,,0.11976649612188339
0,3999,,0.1539442241191864,0.00029872229788452387,,0.1539442241191864
0,4099,,0.1267288625240326,0.0002985914470627904,,0.1267288625240326
0,4199,,0.11218979954719543,0.0002984542807098478,,0.11218979954719543
0,4299,,0.13474711775779724,0.00029831076972186565,,0.13474711775779724
0,4399,,0.07078178226947784,0.0002981609432026744,,0.07078178226947784
0,4499,,0.08411476016044617,0.00029800477204844356,,0.08411476016044617
0,4599,,0.11403635144233704,0.0002978422853630036,,0.11403635144233704
0,4699,,0.12180207669734955,0.00029767348314635456,,0.12180207669734955
0,4799,,0.13795174658298492,0.00029749839450232685,,0.13795174658298492
0,4899,,0.15523254871368408,0.00029731699032709,,0.15523254871368408
0,4999,,0.08052323758602142,0.00029712929972447455,,0.08052323758602142
0,5099,,0.07021714001893997,0.0002969353517983109,,0.07021714001893997
0,5199,,0.05517691373825073,0.0002967350883409381,,0.05517691373825073
0,5299,,0.12689369916915894,0.00029652859666384757,,0.12689369916915894
0,5399,,0.0382605716586113,0.00029631584766320884,,0.0382605716586113
0,5499,,0.07359396666288376,0.0002960968413390219,,0.07359396666288376
0,5599,,0.138757586479187,0.0002958715776912868,,0.138757586479187
0,5699,,0.11269116401672363,0.0002956401149276644,,0.11269116401672363
0,5799,,0.10862235724925995,0.00029540242394432425,,0.10862235724925995
0,5899,,0.0881320908665657,0.0002951585338450968,,0.0881320908665657
0,5999,,0.03683284670114517,0.0002949084446299821,,0.03683284670114517
