epoch,step,train/loss_epoch,train/loss_step,train/lr,train/tv_epoch,train/tv_step
0,99,,0.15098795294761658,1.485000302636763e-05,,0.15098795294761658
0,199,,0.13001959025859833,2.985000355693046e-05,,0.13001959025859833
0,299,,0.12472614645957947,4.485000317799859e-05,,0.12472614645957947
0,399,,0.30350059270858765,5.985000098007731e-05,,0.30350059270858765
0,499,,0.12456398457288742,7.485000242013484e-05,,0.12456398457288742
0,599,,0.11841952800750732,8.985000022221357e-05,,0.11841952800750732
0,699,,0.16326522827148438,0.0001048500053002499,,0.16326522827148438
0,799,,0.14701762795448303,0.00011985000310232863,,0.14701762795448303
0,899,,0.09181589633226395,0.00013485000818036497,,0.09181589633226395
0,999,,0.13673704862594604,0.0001498500059824437,,0.13673704862594604
0,1099,,0.13828863203525543,0.00016485000378452241,,0.13828863203525543
0,1199,,0.13213402032852173,0.00017985000158660114,,0.13213402032852173
0,1299,,0.12450321763753891,0.00019484999938867986,,0.12450321763753891
0,1399,,0.11133375763893127,0.00020984999719075859,,0.11133375763893127
0,1499,,0.12184709310531616,0.0002248499949928373,,0.12184709310531616
0,1599,,0.11649482697248459,0.00023985000734683126,,0.11649482697248459
0,1699,,0.12444203346967697,0.00025484999059699476,,0.12444203346967697
0,1799,,0.1168355643749237,0.0002698499883990735,,0.1168355643749237
0,1899,,0.1264905482530594,0.0002848499862011522,,0.1264905482530594
0,1999,,0.0980311930179596,0.0002998500131070614,,0.0980311930179596
0,2099,,0.19242709875106812,0.00029999687103554606,,0.19242709875106812
0,2199,,0.13758018612861633,0.00029998732497915626,,0.13758018612861633
0,2299,,0.1222144067287445,0.00029997137608006597,,0.1222144067287445
0,2399,,0.12707476317882538,0.0002999490243382752,,0.12707476317882538
0,2499,,0.1728438436985016,0.00029992026975378394,,0.1728438436985016
0,2599,,0.1422249674797058,0.0002998851123265922,,0.1422249674797058
0,2699,,0.1493743658065796,0.00029984358116053045,,0.1493743658065796
0,2799,,0.14079774916172028,0.00029979561804793775,,0.14079774916172028
0,2899,,0.12369786202907562,0.00029974128119647503,,0.12369786202907562
0,2999,,0.1527644544839859,0.0002996805415023118,,0.1527644544839859
0,3099,,0.11861203610897064,0.0002996134280692786,,0.11861203610897064
0,3199,,0.11213536560535431,0.0002995399117935449,,0.11213536560535431
0,3299,,0.12745928764343262,0.00029946002177894115,,0.12745928764343262
0,3399,,0.11641258746385574,0.00029937372892163694,,0.11641258746385574
0,3499,,0.10627171397209167,0.0002992810623254627,,0.10627171397209167
0,3599,,0.13473455607891083,0.0002991820510942489,,0.13473455607891083
0,3699,,0.12217196822166443,0.0002990766370203346,,0.12217196822166443
0,3799,,0.10379069298505783,0.00029896487831138074,,0.10379069298505783
0,3899,,0.12380442023277283,0.0002988467749673873,,0.12380442023277283
0,3999,,0.10354534536600113,0.00029872229788452387,,0.10354534536600113
0,4099,,0.12656843662261963,0.0002985914470627904,,0.12656843662261963
0,4199,,0.12367641180753708,0.0002984542807098478,,0.12367641180753708
0,4299,,0.08517168462276459,0.00029831076972186565,,0.08517168462276459
0,4399,,0.1054915264248848,0.0002981609432026744,,0.1054915264248848
0,4499,,0.10623757541179657,0.00029800477204844356,,0.10623757541179657
0,4599,,0.1303844153881073,0.0002978422853630036,,0.1303844153881073
0,4699,,0.11905771493911743,0.00029767348314635456,,0.11905771493911743
0,4799,,0.11096703261137009,0.00029749839450232685,,0.11096703261137009
0,4899,,0.13046365976333618,0.00029731699032709,,0.13046365976333618
0,4999,,0.11923972517251968,0.00029712929972447455,,0.11923972517251968
0,5099,,0.12562860548496246,0.0002969353517983109,,0.12562860548496246
0,5199,,0.14533160626888275,0.0002967350883409381,,0.14533160626888275
0,5299,,0.12138888239860535,0.00029652859666384757,,0.12138888239860535
0,5399,,0.08763846755027771,0.00029631584766320884,,0.08763846755027771
0,5499,,0.10795547068119049,0.0002960968413390219,,0.10795547068119049
0,5599,,0.10924629867076874,0.0002958715776912868,,0.10924629867076874
0,5699,,0.13439533114433289,0.0002956401149276644,,0.13439533114433289
0,5799,,0.12375231832265854,0.00029540242394432425,,0.12375231832265854
0,5899,,0.15960277616977692,0.0002951585338450968,,0.15960277616977692
0,5999,,0.10944025218486786,0.0002949084446299821,,0.10944025218486786
0,6099,,0.12291669845581055,0.0002946521562989801,,0.12291669845581055
0,6199,,0.12840873003005981,0.00029438972705975175,,0.12840873003005981
0,6299,,0.12737742066383362,0.0002941210987046361,,0.12737742066383362
0,6399,,0.11457888036966324,0.0002938463294412941,,0.11457888036966324
0,6499,,0.13840097188949585,0.0002935654192697257,,0.13840097188949585
0,6599,,0.13448399305343628,0.00029327839729376137,,0.13448399305343628
0,6699,,0.11586107313632965,0.0002929852344095707,,0.11586107313632965
0,6799,,0.12126681208610535,0.0002926859597209841,,0.12126681208610535
0,6899,,0.13612475991249084,0.0002923806314356625,,0.13612475991249084
0,6999,,0.08356961607933044,0.000292069191345945,,0.08356961607933044
0,7099,,0.11722127348184586,0.0002917516976594925,,0.11722127348184586
0,7199,,0.1423652023077011,0.00029142817948013544,,0.1423652023077011
0,7299,,0.12207243591547012,0.00029109857860021293,,0.12207243591547012
0,7399,,0.1394643485546112,0.00029076298233121634,,0.1394643485546112
0,7499,,0.15966133773326874,0.00029042139067314565,,0.15966133773326874
0,7599,,0.14488805830478668,0.0002900737745221704,,0.14488805830478668
0,7699,,0.11457385122776031,0.00028972019208595157,,0.11457385122776031
0,7799,,0.18836236000061035,0.0002893606433644891,,0.18836236000061035
0,7899,,0.13975965976715088,0.0002889951574616134,,0.13975965976715088
0,7999,,0.13605473935604095,0.0002886237343773246,,0.13605473935604095
0,8099,,0.13793951272964478,0.00028824640321545303,,0.13793951272964478
0,8199,,0.12826892733573914,0.0002878631348721683,,0.12826892733573914
0,8299,,0.1305108666419983,0.0002874740166589618,,0.1305108666419983
0,8399,,0.0863845944404602,0.000287079019472003,,0.0863845944404602
0,8499,,0.09792503714561462,0.0002866781724151224,,0.09792503714561462
0,8599,,0.1410052478313446,0.00028627150459215045,,0.1410052478313446
0,8699,,0.09334590286016464,0.00028585901600308716,,0.09334590286016464
0,8799,,0.1333712637424469,0.00028544070664793253,,0.1333712637424469
0,8899,,0.12353214621543884,0.00028501663473434746,,0.12353214621543884
0,8999,,0.16962626576423645,0.00028458680026233196,,0.16962626576423645
0,9099,,0.12624354660511017,0.0002841512323357165,,0.12624354660511017
0,9199,,0.10900236666202545,0.00028370993095450103,,0.10900236666202545
0,9299,,0.1227250024676323,0.0002832628961186856,,0.1227250024676323
0,9399,,0.10461246967315674,0.00028281021513976157,,0.10461246967315674
0,9499,,0.09004859626293182,0.000282351829810068,,0.09004859626293182
0,9599,,0.11980489641427994,0.0002818878274410963,,0.11980489641427994
0,9699,,0.08179489523172379,0.000281418178929016,,0.08179489523172379
0,9799,,0.18872424960136414,0.000280942942481488,,0.18872424960136414
0,9899,,0.11406418681144714,0.00028046208899468184,,0.11406418681144714
0,9999,,0.09201176464557648,0.00027997567667625844,,0.09201176464557648
0,10099,,0.1199941337108612,0.0002794837346300483,,0.1199941337108612
0,10199,,0.11276707053184509,0.0002789862628560513,,0.11276707053184509
0,10299,,0.11015002429485321,0.00027848329045809805,,0.11015002429485321
0,10399,,0.10463571548461914,0.00027797481743618846,,0.10463571548461914
0,10499,,0.14231781661510468,0.00027746090199798346,,0.14231781661510468
0,10599,,0.08872736990451813,0.00027694154414348304,,0.08872736990451813
0,10699,,0.058987006545066833,0.0002764167438726872,,0.058987006545066833
0,10799,,0.10900247097015381,0.00027588658849708736,,0.10900247097015381
0,10899,,0.07904323190450668,0.000275351048912853,,0.07904323190450668
0,10999,,0.08213499188423157,0.0002748101542238146,,0.08213499188423157
0,11099,,0.10149095952510834,0.00027426393353380263,,0.10149095952510834
0,11199,,0.09973682463169098,0.0002737124159466475,,0.09973682463169098
0,11299,,0.10046091675758362,0.0002731556014623493,,0.10046091675758362
0,11399,,0.10501933842897415,0.00027259354828856885,,0.10501933842897415
0,11499,,0.08226286619901657,0.00027202628552913666,,0.08226286619901657
0,11599,,0.08337900042533875,0.00027145378408022225,,0.08337900042533875
0,11699,,0.11737723648548126,0.000270876131253317,,0.11737723648548126
0,11799,,0.13025802373886108,0.00027029329794459045,,0.13025802373886108
0,11899,,0.11827944964170456,0.0002697053423617035,,0.11827944964170456
0,11999,,0.0858491063117981,0.00026911229360848665,,0.0858491063117981
0,12099,,0.11022856831550598,0.00026851415168493986,,0.11022856831550598
0,12199,,0.03318862244486809,0.0002679109456948936,,0.03318862244486809
0,12299,,0.11959198117256165,0.0002673027047421783,,0.11959198117256165
0,12399,,0.059843070805072784,0.00026668948703445494,,0.059843070805072784
0,12499,,0.12137682735919952,0.000266071263467893,,0.12137682735919952
0,12599,,0.09407059103250504,0.0002654481213539839,,0.09407059103250504
0,12699,,0.09133358299732208,0.0002648200315888971,,0.09133358299732208
0,12799,,0.1096498966217041,0.0002641870523802936,,0.1096498966217041
0,12899,,0.067723847925663,0.0002635491837281734,,0.067723847925663
0,12999,,0.04958036169409752,0.0002629065129440278,,0.04958036169409752
0,13099,,0.1205461397767067,0.0002622589818201959,,0.1205461397767067
0,13199,,0.048438169062137604,0.0002616067067719996,,0.048438169062137604
0,13299,,0.0350809320807457,0.0002609496295917779,,0.0350809320807457
0,13399,,0.08074018359184265,0.0002602878666948527,,0.08074018359184265
0,13499,,0.1019289642572403,0.00025962135987356305,,0.1019289642572403
0,13599,,0.09561394900083542,0.0002589501964394003,,0.09561394900083542
0,13699,,0.0828380137681961,0.00025827440549619496,,0.0828380137681961
0,13799,,0.09607386589050293,0.0002575939579401165,,0.09607386589050293
0,13899,,0.11181601136922836,0.0002569089410826564,,0.11181601136922836
0,13999,,0.09534313529729843,0.000256219384027645,,0.09534313529729843
0,14099,,0.062352538108825684,0.00025552528677508235,,0.062352538108825684
0,14199,,0.04851542413234711,0.0002548266784287989,,0.04851542413234711
0,14299,,0.1220276951789856,0.0002541236171964556,,0.1220276951789856
0,14399,,0.059468239545822144,0.0002534161030780524,,0.059468239545822144
0,14499,,0.10794538259506226,0.00025270419428125024,,0.10794538259506226
0,14599,,0.046554822474718094,0.0002519878908060491,,0.046554822474718094
0,14699,,0.10247155278921127,0.0002512672508601099,,0.10247155278921127
0,14799,,0.03453277796506882,0.00025054230354726315,,0.03453277796506882
0,14899,,0.14062082767486572,0.00024981304886750877,,0.14062082767486572
0,14999,,0.09334926307201385,0.0002490795450285077,,0.09334926307201385
0,15099,,0.10168127715587616,0.0002483418211340904,,0.10168127715587616
0,15199,,0.044413577765226364,0.0002475999353919178,,0.044413577765226364
0,15299,,0.1446271538734436,0.00024685385869815946,,0.1446271538734436
0,15399,,0.090457022190094,0.00024610364926047623,,0.090457022190094
0,15499,,0.04975271224975586,0.00024534936528652906,,0.04975271224975586
0,15599,,0.03710412234067917,0.00024459100677631795,,0.03710412234067917
0,15699,,0.08695386350154877,0.00024382861738558859,,0.08695386350154877
0,15799,,0.09189198911190033,0.00024306222621817142,,0.09189198911190033
0,15899,,0.10678167641162872,0.00024229187692981213,,0.10678167641162872
0,15999,,0.11256872117519379,0.0002415175986243412,,0.11256872117519379
0,16099,,0.11065402626991272,0.00024073942040558904,,0.11065402626991272
0,16199,,0.04930196702480316,0.00023995737137738615,,0.04930196702480316
0,16299,,0.10294027626514435,0.0002391714951954782,,0.10294027626514435
0,16399,,0.11358100920915604,0.00023838180641178042,,0.11358100920915604
0,16499,,0.0820150077342987,0.00023758836323395371,,0.0820150077342987
0,16599,,0.06965713948011398,0.00023679119476582855,,0.06965713948011398
0,16699,,0.0818636417388916,0.00023599033011123538,,0.0818636417388916
0,16799,,0.10072241723537445,0.00023518579837400466,,0.10072241723537445
