epoch,step,train/loss_epoch,train/loss_step,train/lr,train/tv_epoch,train/tv_step
0,99,,0.130609929561615,1.485000302636763e-05,,0.130609929561615
0,199,,0.112985759973526,2.985000355693046e-05,,0.112985759973526
0,299,,0.08781896531581879,4.485000317799859e-05,,0.08781896531581879
0,399,,0.08622466772794724,5.985000098007731e-05,,0.08622466772794724
0,499,,0.03161004185676575,7.485000242013484e-05,,0.03161004185676575
0,599,,0.13249756395816803,8.985000022221357e-05,,0.13249756395816803
0,699,,0.11646012961864471,0.0001048500053002499,,0.11646012961864471
0,799,,0.07245050370693207,0.00011985000310232863,,0.07245050370693207
0,899,,0.1629450023174286,0.00013485000818036497,,0.1629450023174286
0,999,,0.13797232508659363,0.0001498500059824437,,0.13797232508659363
0,1099,,0.022147800773382187,0.00016485000378452241,,0.022147800773382187
0,1199,,0.12032406032085419,0.00017985000158660114,,0.12032406032085419
0,1299,,0.10783582925796509,0.00019484999938867986,,0.10783582925796509
0,1399,,0.04184356704354286,0.00020984999719075859,,0.04184356704354286
0,1499,,0.04663477838039398,0.0002248499949928373,,0.04663477838039398
0,1599,,0.09069254249334335,0.00023985000734683126,,0.09069254249334335
0,1699,,0.10528869926929474,0.00025484999059699476,,0.10528869926929474
0,1799,,0.13578566908836365,0.0002698499883990735,,0.13578566908836365
0,1899,,0.015188158489763737,0.0002848499862011522,,0.015188158489763737
0,1999,,0.07728651165962219,0.0002998500131070614,,0.07728651165962219
0,2099,,0.08175517618656158,0.00029999687103554606,,0.08175517618656158
0,2199,,0.13499997556209564,0.00029998732497915626,,0.13499997556209564
0,2299,,0.06619291007518768,0.00029997137608006597,,0.06619291007518768
0,2399,,0.06492337584495544,0.0002999490243382752,,0.06492337584495544
0,2499,,0.010291004553437233,0.00029992026975378394,,0.010291004553437233
0,2599,,0.06976436823606491,0.0002998851123265922,,0.06976436823606491
0,2699,,0.0712151825428009,0.00029984358116053045,,0.0712151825428009
0,2799,,0.02942822128534317,0.00029979561804793775,,0.02942822128534317
0,2899,,0.10153430700302124,0.00029974128119647503,,0.10153430700302124
0,2999,,0.13713404536247253,0.0002996805415023118,,0.13713404536247253
0,3099,,0.061853811144828796,0.0002996134280692786,,0.061853811144828796
0,3199,,0.06761438399553299,0.0002995399117935449,,0.06761438399553299
0,3299,,0.07439599931240082,0.00029946002177894115,,0.07439599931240082
0,3399,,0.0085946936160326,0.00029937372892163694,,0.0085946936160326
0,3499,,0.10481196641921997,0.0002992810623254627,,0.10481196641921997
0,3599,,0.010957258753478527,0.0002991820510942489,,0.010957258753478527
0,3699,,0.00557558611035347,0.0002990766370203346,,0.00557558611035347
0,3799,,0.07000276446342468,0.00029896487831138074,,0.07000276446342468
0,3899,,0.0958998054265976,0.0002988467749673873,,0.0958998054265976
0,3999,,0.057942263782024384,0.00029872229788452387,,0.057942263782024384
0,4099,,0.009128645062446594,0.0002985914470627904,,0.009128645062446594
0,4199,,0.006179129239171743,0.0002984542807098478,,0.006179129239171743
0,4299,,0.041548825800418854,0.00029831076972186565,,0.041548825800418854
0,4399,,0.00922989472746849,0.0002981609432026744,,0.00922989472746849
0,4499,,0.04556785896420479,0.00029800477204844356,,0.04556785896420479
0,4599,,0.008781814947724342,0.0002978422853630036,,0.008781814947724342
0,4699,,0.09001825004816055,0.00029767348314635456,,0.09001825004816055
0,4799,,0.07699522376060486,0.00029749839450232685,,0.07699522376060486
0,4899,,0.0661185085773468,0.00029731699032709,,0.0661185085773468
0,4999,,0.05894869565963745,0.00029712929972447455,,0.05894869565963745
0,5099,,0.030595840886235237,0.0002969353517983109,,0.030595840886235237
0,5199,,0.07592447102069855,0.0002967350883409381,,0.07592447102069855
0,5299,,0.06255897879600525,0.00029652859666384757,,0.06255897879600525
0,5399,,0.10703015327453613,0.00029631584766320884,,0.10703015327453613
0,5499,,0.14518867433071136,0.0002960968413390219,,0.14518867433071136
0,5599,,0.12741751968860626,0.0002958715776912868,,0.12741751968860626
0,5699,,0.10845739394426346,0.0002956401149276644,,0.10845739394426346
0,5799,,0.10536309331655502,0.00029540242394432425,,0.10536309331655502
0,5899,,0.15767742693424225,0.0002951585338450968,,0.15767742693424225
0,5999,,0.15290381014347076,0.0002949084446299821,,0.15290381014347076
0,6099,,0.1413329690694809,0.0002946521562989801,,0.1413329690694809
0,6199,,0.12483764439821243,0.00029438972705975175,,0.12483764439821243
