epoch,step,train/loss_epoch,train/loss_step,train/lr,train/tv_epoch,train/tv_step
0,99,,0.1687827706336975,1.485000302636763e-05,,0.1687827706336975
0,199,,0.09834948182106018,2.985000355693046e-05,,0.09834948182106018
0,299,,0.10238050669431686,4.485000317799859e-05,,0.10238050669431686
0,399,,0.1307460069656372,5.985000098007731e-05,,0.1307460069656372
0,499,,0.17046234011650085,7.485000242013484e-05,,0.17046234011650085
0,599,,0.09042906016111374,8.985000022221357e-05,,0.09042906016111374
0,699,,0.13258834183216095,0.0001048500053002499,,0.13258834183216095
0,799,,0.03610098361968994,0.00011985000310232863,,0.03610098361968994
0,899,,0.12589511275291443,0.00013485000818036497,,0.12589511275291443
0,999,,0.08856523782014847,0.0001498500059824437,,0.08856523782014847
0,1099,,0.13798370957374573,0.00016485000378452241,,0.13798370957374573
0,1199,,0.12056197226047516,0.00017985000158660114,,0.12056197226047516
0,1299,,0.10203303396701813,0.00019484999938867986,,0.10203303396701813
0,1399,,0.09686961024999619,0.00020984999719075859,,0.09686961024999619
0,1499,,0.1645025908946991,0.0002248499949928373,,0.1645025908946991
0,1599,,0.13255909085273743,0.00023985000734683126,,0.13255909085273743
0,1699,,0.018171651288866997,0.00025484999059699476,,0.018171651288866997
0,1799,,0.09757964313030243,0.0002698499883990735,,0.09757964313030243
0,1899,,0.10937942564487457,0.0002848499862011522,,0.10937942564487457
0,1999,,0.08542534708976746,0.0002998500131070614,,0.08542534708976746
0,2099,,0.11841321736574173,0.00029999687103554606,,0.11841321736574173
0,2199,,0.08339405059814453,0.00029998732497915626,,0.08339405059814453
0,2299,,0.10297539085149765,0.00029997137608006597,,0.10297539085149765
0,2399,,0.157469242811203,0.0002999490243382752,,0.157469242811203
0,2499,,0.019907716661691666,0.00029992026975378394,,0.019907716661691666
0,2599,,0.11767901480197906,0.0002998851123265922,,0.11767901480197906
0,2699,,0.14439494907855988,0.00029984358116053045,,0.14439494907855988
0,2799,,0.14494161307811737,0.00029979561804793775,,0.14494161307811737
0,2899,,0.13434156775474548,0.00029974128119647503,,0.13434156775474548
0,2999,,0.08967481553554535,0.0002996805415023118,,0.08967481553554535
0,3099,,0.05842612311244011,0.0002996134280692786,,0.05842612311244011
0,3199,,0.10994706302881241,0.0002995399117935449,,0.10994706302881241
0,3299,,0.11116674542427063,0.00029946002177894115,,0.11116674542427063
0,3399,,0.08955967426300049,0.00029937372892163694,,0.08955967426300049
0,3499,,0.10541300475597382,0.0002992810623254627,,0.10541300475597382
0,3599,,0.09374497830867767,0.0002991820510942489,,0.09374497830867767
0,3699,,0.11444437503814697,0.0002990766370203346,,0.11444437503814697
0,3799,,0.1041577160358429,0.00029896487831138074,,0.1041577160358429
0,3899,,0.09439937025308609,0.0002988467749673873,,0.09439937025308609
0,3999,,0.04523352533578873,0.00029872229788452387,,0.04523352533578873
0,4099,,0.10408513247966766,0.0002985914470627904,,0.10408513247966766
0,4199,,0.063461534678936,0.0002984542807098478,,0.063461534678936
0,4299,,0.11749600619077682,0.00029831076972186565,,0.11749600619077682
0,4399,,0.04939139634370804,0.0002981609432026744,,0.04939139634370804
0,4499,,0.06522177159786224,0.00029800477204844356,,0.06522177159786224
0,4599,,0.049899205565452576,0.0002978422853630036,,0.049899205565452576
0,4699,,0.08460354059934616,0.00029767348314635456,,0.08460354059934616
0,4799,,0.013889061287045479,0.00029749839450232685,,0.013889061287045479
0,4899,,0.07962794601917267,0.00029731699032709,,0.07962794601917267
0,4999,,0.07206834852695465,0.00029712929972447455,,0.07206834852695465
0,5099,,0.06314437091350555,0.0002969353517983109,,0.06314437091350555
0,5199,,0.11819508671760559,0.0002967350883409381,,0.11819508671760559
0,5299,,0.1048557311296463,0.00029652859666384757,,0.1048557311296463
0,5399,,0.12026743590831757,0.00029631584766320884,,0.12026743590831757
0,5499,,0.08849082887172699,0.0002960968413390219,,0.08849082887172699
0,5599,,0.04059430584311485,0.0002958715776912868,,0.04059430584311485
0,5699,,0.07177905738353729,0.0002956401149276644,,0.07177905738353729
0,5799,,0.03508275747299194,0.00029540242394432425,,0.03508275747299194
0,5899,,0.14937683939933777,0.0002951585338450968,,0.14937683939933777
0,5999,,0.09565221518278122,0.0002949084446299821,,0.09565221518278122
0,6099,,0.038390956819057465,0.0002946521562989801,,0.038390956819057465
0,6199,,0.07014594972133636,0.00029438972705975175,,0.07014594972133636
0,6299,,0.09007623791694641,0.0002941210987046361,,0.09007623791694641
0,6399,,0.04674283415079117,0.0002938463294412941,,0.04674283415079117
0,6499,,0.0653601884841919,0.0002935654192697257,,0.0653601884841919
0,6599,,0.0772533044219017,0.00029327839729376137,,0.0772533044219017
0,6699,,0.06359975039958954,0.0002929852344095707,,0.06359975039958954
0,6799,,0.07168979942798615,0.0002926859597209841,,0.07168979942798615
0,6899,,0.05579539015889168,0.0002923806314356625,,0.05579539015889168
0,6999,,0.006962157320231199,0.000292069191345945,,0.006962157320231199
0,7099,,0.015157329849898815,0.0002917516976594925,,0.015157329849898815
0,7199,,0.05922483652830124,0.00029142817948013544,,0.05922483652830124
0,7299,,0.07878834754228592,0.00029109857860021293,,0.07878834754228592
0,7399,,0.0818442851305008,0.00029076298233121634,,0.0818442851305008
0,7499,,0.06396590918302536,0.00029042139067314565,,0.06396590918302536
0,7599,,0.06876982748508453,0.0002900737745221704,,0.06876982748508453
0,7699,,0.06376244872808456,0.00028972019208595157,,0.06376244872808456
0,7799,,0.060294486582279205,0.0002893606433644891,,0.060294486582279205
0,7899,,0.013525296933948994,0.0002889951574616134,,0.013525296933948994
0,7999,,0.04722956195473671,0.0002886237343773246,,0.04722956195473671
0,8099,,0.044633083045482635,0.00028824640321545303,,0.044633083045482635
0,8199,,0.030104627832770348,0.0002878631348721683,,0.030104627832770348
0,8299,,0.05525442212820053,0.0002874740166589618,,0.05525442212820053
0,8399,,0.015490476042032242,0.000287079019472003,,0.015490476042032242
0,8499,,0.039910927414894104,0.0002866781724151224,,0.039910927414894104
0,8599,,0.007916145026683807,0.00028627150459215045,,0.007916145026683807
0,8699,,0.012879201211035252,0.00028585901600308716,,0.012879201211035252
0,8799,,0.06851185858249664,0.00028544070664793253,,0.06851185858249664
0,8899,,0.056421875953674316,0.00028501663473434746,,0.056421875953674316
0,8999,,0.007053423672914505,0.00028458680026233196,,0.007053423672914505
0,9099,,0.06630031019449234,0.0002841512323357165,,0.06630031019449234
0,9199,,0.08804519474506378,0.00028370993095450103,,0.08804519474506378
0,9299,,0.07300178706645966,0.0002832628961186856,,0.07300178706645966
0,9399,,0.00955483503639698,0.00028281021513976157,,0.00955483503639698
0,9499,,0.055473051965236664,0.000282351829810068,,0.055473051965236664
0,9599,,0.02635236829519272,0.0002818878274410963,,0.02635236829519272
0,9699,,0.03735675662755966,0.000281418178929016,,0.03735675662755966
0,9799,,0.0378270223736763,0.000280942942481488,,0.0378270223736763
0,9899,,0.047060053795576096,0.00028046208899468184,,0.047060053795576096
0,9999,,0.07598860561847687,0.00027997567667625844,,0.07598860561847687
0,10099,,0.006859282031655312,0.0002794837346300483,,0.006859282031655312
0,10199,,0.06504993140697479,0.0002789862628560513,,0.06504993140697479
0,10299,,0.04309191554784775,0.00027848329045809805,,0.04309191554784775
0,10399,,0.057920947670936584,0.00027797481743618846,,0.057920947670936584
0,10499,,0.05919479578733444,0.00027746090199798346,,0.05919479578733444
0,10599,,0.047099411487579346,0.00027694154414348304,,0.047099411487579346
0,10699,,0.08273005485534668,0.0002764167438726872,,0.08273005485534668
0,10799,,0.06450581550598145,0.00027588658849708736,,0.06450581550598145
0,10899,,0.11681076139211655,0.000275351048912853,,0.11681076139211655
0,10999,,0.016852209344506264,0.0002748101542238146,,0.016852209344506264
0,11099,,0.06389163434505463,0.00027426393353380263,,0.06389163434505463
0,11199,,0.04558344930410385,0.0002737124159466475,,0.04558344930410385
0,11299,,0.05380801856517792,0.0002731556014623493,,0.05380801856517792
0,11399,,0.09519274532794952,0.00027259354828856885,,0.09519274532794952
0,11499,,0.060210220515728,0.00027202628552913666,,0.060210220515728
0,11599,,0.058535292744636536,0.00027145378408022225,,0.058535292744636536
0,11699,,0.04488726705312729,0.000270876131253317,,0.04488726705312729
0,11799,,0.04014863818883896,0.00027029329794459045,,0.04014863818883896
